1,0.36,116.78250704,40.56296061,1,75.9,71.2
2,1.38,116.53501558,40.28125629,1,96.2,101.4
3,6.18,116.49464066,39.66371654,1,77.9,107.0
4,6.92,116.38446942,40.68051862,1,91.0,95.4
5,8.01,116.68716626,40.11946763,1,84.9,79.7
6,8.46,116.31089139,40.27019460,0,63.2,91.5
7,8.94,115.98582792,40.29044008,0,88.4,95.7
8,9.76,116.42804244,40.52637464,0,84.1,86.0
9,10.18,116.91616126,40.16962465,1,77.5,86.6
10,12.42,116.66624014,40.56578406,0,84.8,79.8
11,12.77,117.37835827,40.12084244,0,89.0,70.2
12,13.94,116.05753391,40.59586616,1,93.8,82.2
13,15.43,117.40990634,39.64685906,1,105.3,80.2
14,19.04,116.62658513,40.18464446,1,100.2,84.4
15,19.42,116.46188805,40.18081102,1,85.4,82.3
16,25.51,116.30115618,40.15553385,1,83.7,99.4
17,27.31,116.84057743,40.58761905,1,88.2,96.8
18,28.36,116.52530653,40.06955504,1,88.4,83.1
19,29.48,116.73225041,39.99239164,1,98.2,92.4
20,31.22,117.00015214,40.43413533,1,77.1,92.6
21,35.31,115.45087385,39.93299490,1,109.0,88.2
22,35.91,116.56655548,40.36202467,1,110.6,74.2
23,38.16,116.05661623,40.47484139,1,90.8,89.0
24,39.42,116.95520887,40.56380405,1,81.5,83.1
25,39.72,116.44513489,40.23053505,1,85.7,102.2
26,40.10,116.47475268,40.65675156,1,64.3,105.8
27,41.21,116.23202407,40.56389665,1,104.9,91.4
28,42.06,117.31123815,40.32941931,1,84.5,111.4
29,42.38,116.75878903,40.67711259,0,96.3,85.3
30,43.14,116.58436898,40.57905328,1,95.0,88.9
31,43.98,116.04410579,40.46265847,0,78.6,91.2
32,44.94,116.20495005,39.55704367,1,84.6,79.5
33,46.07,115.74045181,39.96080641,1,91.5,89.5
34,47.53,117.36900046,39.81631664,1,93.3,94.7
35,48.36,115.73116021,40.00998660,1,104.0,90.6
36,50.85,116.65816554,39.68293793,1,96.4,91.5
37,51.59,116.12481863,39.86741706,0,96.1,83.3
38,52.48,116.18122835,40.38251911,0,64.5,99.0
39,54.99,116.53328672,40.24086564,1,82.3,85.1
40,59.67,116.13350334,40.40920985,1,108.7,81.5
41,64.60,116.24880043,40.12875208,0,106.9,77.3
42,67.57,116.12992755,40.22207558,1,96.3,80.0
43,68.62,116.18340645,40.46021563,1,92.3,94.5
44,71.76,116.30908662,40.18724000,1,87.3,95.3
45,72.67,116.04684967,40.37628373,1,94.6,81.8
46,74.94,116.74651093,40.49016624,1,85.2,107.6
47,76.24,117.25589025,40.17326593,0,87.6,78.8
48,76.88,115.98212671,40.55593393,1,76.5,61.6
49,82.10,116.46678042,40.51940158,1,78.6,80.1
50,85.07,117.49980338,40.97583706,1,87.1,84.4
51,85.69,116.77213517,40.04541749,1,85.2,107.9
52,91.02,116.76441426,39.72299951,0,77.4,91.8
53,94.42,116.24008357,40.42458672,1,86.7,84.2
54,98.23,115.97496054,39.68640531,0,68.7,90.8
55,101.49,116.40408927,40.20699560,1,74.5,82.8
56,101.79,116.86628578,40.27158801,0,59.0,76.2
57,105.11,117.40403733,40.59127787,1,66.4,94.6
58,106.39,116.40166410,40.09984746,0,114.7,90.3
59,110.85,116.99952995,40.18589997,1,83.6,95.6
60,111.69,116.40807719,40.18274494,0,86.7,73.6
61,114.43,116.75732844,40.86789719,1,97.0,83.5
62,117.29,116.43578303,40.40982009,1,77.5,93.5
63,117.78,116.50896354,40.02012376,1,74.2,93.8
64,119.66,116.28533626,40.37452608,1,96.0,84.3
65,119.71,116.21682124,40.20923712,1,88.9,82.6
66,119.84,115.95991691,40.02621390,1,92.8,75.9
67,121.33,116.42457171,40.22268764,0,90.5,106.8
68,123.01,116.29286560,40.64798946,1,86.1,81.6
69,125.21,116.65263096,40.28027962,0,62.5,103.5
70,127.28,116.45240863,40.97248204,0,93.0,82.4
71,128.76,116.06052933,40.59314095,1,101.3,83.5
72,130.35,116.36949910,40.18628354,0,87.8,105.3
73,131.18,116.33619494,40.01175068,1,107.1,95.6
74,134.06,117.37711528,40.58730683,1,98.6,87.8
75,139.51,116.35705565,40.40537835,1,100.3,79.1
76,143.45,116.33186937,40.31517406,1,96.8,76.9
77,143.63,116.21835794,40.27587509,0,121.8,88.4
78,146.00,116.08651620,40.16624854,1,89.0,78.7
79,151.95,115.99888168,39.75195990,1,87.5,90.3
80,152.50,116.83217206,40.36970141,1,90.8,104.7
81,153.34,116.23848036,40.25116512,1,91.5,101.1
82,156.33,116.89535869,40.73770392,1,105.9,101.7
83,156.43,117.00983895,39.75830278,1,104.8,81.3
84,156.52,116.16758012,40.02654232,1,103.6,100.0
85,156.88,116.66328059,39.94318509,0,115.4,99.6
86,158.24,115.90462471,40.08180622,1,46.8,106.0
87,158.50,116.63676258,40.72858607,1,67.5,75.2
88,160.89,116.63399692,40.33859931,1,99.0,87.8
89,161.72,116.45616102,39.81908337,1,103.1,98.6
90,164.78,115.99763542,40.30722270,0,120.3,63.9
91,168.45,116.01421316,39.51894598,1,90.1,85.7
92,170.26,116.71589268,39.82041541,1,81.4,88.2
93,174.66,116.67091470,40.46988891,1,72.9,84.2
94,177.39,115.95659538,39.76132859,1,81.2,79.6
95,177.69,116.54808943,39.83450559,1,99.0,88.8
96,178.75,116.33772953,40.10513379,1,79.3,87.2
97,181.22,117.21010969,40.20214839,1,106.8,112.4
98,182.07,116.32915653,40.48556157,1,92.6,85.9
99,183.05,115.95252206,39.97157746,1,104.4,100.3
100,185.45,116.83983804,40.42536471,1,107.0,84.0
101,185.56,116.41363962,40.42208396,1,124.9,92.7
102,187.24,115.97339541,40.12450717,1,72.4,98.7
103,189.45,116.12833739,40.49405727,1,85.8,106.1
104,189.64,116.39782826,40.14531426,1,85.4,78.9
105,190.03,117.46189742,40.98853042,1,96.3,101.3
106,190.50,116.74402170,40.73274632,1,101.4,88.6
107,190.55,116.16520196,40.29251674,1,94.0,82.8
108,197.71,116.37633275,40.01704261,1,84.1,92.8
109,197.85,116.20567344,39.74261432,1,101.6,91.7
110,201.02,116.11956966,40.45374108,1,94.9,71.6
111,202.22,116.64741790,40.30193850,1,73.3,89.1
112,203.60,116.51725203,40.48788295,1,75.4,105.0
113,207.41,116.89805910,40.42143846,1,50.1,82.8
114,209.23,117.08768627,39.80597926,1,86.5,97.0
115,212.87,116.22878427,39.63360699,1,91.2,73.0
116,214.94,116.56379587,40.21366093,1,103.2,105.9
117,214.96,116.19337095,40.71158780,1,92.9,86.2
118,216.57,116.53081058,39.91959111,1,101.9,90.9
119,220.03,116.53671226,39.45581381,1,93.7,109.3
120,221.70,117.24319114,40.79969714,1,90.3,89.5
121,222.49,115.68202720,40.27091143,1,78.7,83.4
122,227.28,116.20411743,40.74978513,1,86.7,85.6
123,230.56,116.63455830,39.90454117,1,81.9,82.2
124,232.33,116.64481282,39.65844444,1,110.0,85.8
125,233.15,116.46012604,40.45709769,1,91.2,86.8
126,236.76,116.39931273,39.81807248,1,100.7,102.2
127,240.99,116.56610077,40.53778185,1,91.6,84.3
128,242.09,116.79770935,40.28567667,0,108.8,96.9
129,242.61,115.68565617,39.44914110,1,99.2,86.2
130,244.64,116.51987102,40.67939639,0,89.2,93.4
131,244.68,116.28719443,40.11786410,1,99.0,113.5
132,246.36,117.41450307,40.63035074,1,123.1,110.7
133,250.71,116.24192934,39.85129307,1,86.8,83.8
134,252.18,117.03054157,40.41308409,1,87.5,92.9
135,256.21,116.30035755,40.41488959,0,103.3,104.6
136,257.27,115.96892241,40.01333509,1,74.9,93.6
137,259.59,116.74437242,40.68048895,1,71.5,87.4
138,265.21,115.85883599,40.75777071,1,108.1,91.6
139,273.02,116.66684059,40.37847285,0,92.1,98.6
140,273.69,116.14929372,39.83072111,0,116.7,92.1
141,274.26,115.50898464,41.01437368,1,73.1,95.7
142,275.83,116.06804453,39.96957932,1,94.4,93.1
143,275.89,116.96042410,40.32358729,1,88.7,92.8
144,276.50,117.15231576,40.11685353,0,82.7,88.5
145,281.13,116.65549643,39.77462241,0,76.1,89.5
146,282.20,116.13277691,39.99460299,1,86.3,85.7
147,288.60,116.50971216,40.18006176,0,100.7,95.3
148,289.03,115.64357616,40.91922797,1,94.0,93.8
149,289.65,116.24022096,40.22708860,1,93.7,108.9
150,291.04,116.77945959,40.24152176,0,76.6,93.2
151,291.64,116.56591036,39.82778596,1,111.0,91.1
152,292.79,115.96813293,40.44181940,1,93.9,85.8
153,293.46,117.00383319,39.94958891,1,113.1,75.8
154,294.03,116.77447609,40.11458867,1,74.5,89.6
155,295.18,116.49824883,40.29063272,1,75.3,74.7
156,296.96,115.81612234,40.74231224,1,68.6,89.3
157,298.36,116.86769532,40.44811764,1,66.8,91.1
158,302.49,116.70808260,40.36164283,0,73.0,102.4
159,302.87,116.72975557,39.52749109,1,91.5,86.2
160,303.23,116.42636787,39.79768348,1,77.2,70.1
161,303.46,117.10226244,40.42290198,1,78.4,98.2
162,305.32,115.54847593,39.91706423,1,88.7,101.6
163,306.70,115.93416352,40.38019246,1,83.1,79.9
164,307.26,116.54332942,40.34466984,1,102.1,86.0
165,309.11,116.83975686,40.48860413,1,96.3,88.6
166,309.56,116.55920389,39.93179977,1,90.7,77.2
167,310.91,116.81801324,40.17522553,1,86.5,73.9
168,312.06,116.25568939,39.44312812,1,108.8,100.6
169,312.07,116.71300014,39.96729587,1,91.5,116.0
170,314.84,115.57372587,40.60375670,0,130.1,85.6
171,315.20,115.43937238,41.04437982,0,102.3,76.9
172,315.71,116.91080027,40.25848642,1,94.8,104.2
173,317.29,116.71897793,41.05587446,1,120.3,95.7
174,318.41,116.66925900,40.26992174,1,110.2,86.0
175,319.37,116.66595914,40.47395207,1,122.9,95.3
176,319.76,115.99917391,40.34716142,1,99.1,77.8
177,321.23,115.61372220,40.81678614,1,102.3,76.5
178,321.43,116.75815446,39.52794390,0,108.7,92.6
179,321.46,116.61790635,40.79889636,1,57.4,104.6
180,324.04,116.37502906,39.93363238,1,90.7,81.1
181,324.70,116.11462792,40.54109130,1,74.9,112.5
182,330.85,116.53144320,40.45327043,1,85.2,84.7
183,332.29,116.61532525,40.12602686,1,106.3,96.2
184,333.72,116.01090979,40.39624303,0,73.4,85.8
185,335.57,116.66411055,40.15523362,1,97.1,101.4
186,335.77,116.36445644,40.13342967,1,90.9,62.6
187,336.65,116.55504242,40.30615371,1,86.0,77.6
188,339.83,115.88808202,40.28190950,1,81.1,80.1
189,342.03,116.06766506,40.32328580,1,88.0,62.4
190,347.76,116.89284378,40.45012797,1,92.9,93.7
191,350.32,116.86681810,40.13987054,0,90.1,73.4
192,350.64,115.48360777,40.68831339,1,101.2,75.2
193,353.01,116.05920945,40.14057089,0,75.3,87.9
194,353.39,116.29858794,40.32918773,1,80.8,87.0
195,359.75,116.98163677,39.74223166,1,97.6,100.2
196,361.22,116.10174769,40.39268239,1,104.9,102.0
197,361.49,116.83702109,40.69740263,1,68.6,94.6
198,362.03,116.51643912,39.62446274,1,103.7,95.9
199,362.38,116.04634084,40.22445149,1,106.4,90.8
200,364.31,116.38139525,40.12975974,1,56.1,71.7
201,365.08,116.63359654,40.03754046,1,86.4,92.2
202,366.37,116.29498647,40.20922613,1,94.6,87.8
203,367.52,116.68512778,39.70132343,1,104.4,99.3
204,368.29,116.27840921,39.99930999,0,108.3,88.6
205,371.09,116.28626541,40.48999406,1,96.3,102.3
206,373.95,116.47579975,40.60833196,1,93.9,99.9
207,375.60,116.23653531,40.97583756,1,88.0,82.8
208,375.72,117.09908649,40.33734783,0,92.0,97.3
209,376.35,115.55658704,39.78447182,1,78.5,93.1
210,378.13,117.27267959,40.25843641,1,81.9,89.8
211,386.31,116.61715346,40.02478965,1,98.4,102.5
212,387.87,116.57691083,40.11661997,1,88.9,92.2
213,387.94,116.33340795,40.27475761,1,71.7,100.9
214,388.88,116.27342409,39.72439464,1,85.8,101.0
215,389.68,116.28535819,40.58633152,1,102.7,84.4
216,389.96,116.43760116,40.27982852,1,67.9,77.9
217,393.13,116.60955785,40.53315787,1,98.5,97.1
218,393.23,116.56441692,40.72176311,1,86.7,88.6
219,394.28,115.84836074,40.18889581,1,74.0,102.3
220,395.57,116.97715461,40.36851496,1,89.1,71.3
221,397.81,116.92405141,40.32837213,1,104.7,98.9
222,398.25,116.74199627,40.26535804,1,100.1,86.6
223,398.49,116.77530351,40.19312746,1,71.1,94.9
224,399.05,115.56167104,39.65851730,1,98.4,80.3
225,401.63,116.37381453,39.92510223,0,94.2,102.3
226,403.94,115.82317981,40.42354561,1,87.5,80.2
227,404.37,116.26693544,39.49379412,1,97.5,97.0
