1,117.13052944,40.25795141,0.10,1,0.47,16.60
2,116.05857050,39.61644460,0.12,0,0.69,15.60
3,116.53406046,40.41799677,0.06,0,0.53,4.47
4,116.41185797,40.00400447,0.05,1,0.48,15.60
5,116.33041912,40.03322457,0.08,1,0.46,14.10
6,117.18994512,39.63207166,0.13,1,0.52,13.80
7,116.78880357,39.97737681,0.13,0,0.71,14.40
8,116.25823229,39.67241791,0.09,1,0.50,4.59
9,116.11714561,40.37792082,0.09,1,0.60,15.63
10,116.13347606,39.63944755,0.13,1,0.50,4.92
11,117.04562290,40.15175716,0.11,1,0.52,13.87
12,116.98854404,40.62947559,0.10,1,0.60,15.18
13,116.26772690,40.50300440,0.11,0,0.36,16.51
14,116.50752597,39.90457840,0.13,0,0.32,15.25
15,116.38850725,39.83529920,0.13,0,0.56,4.27
16,116.62105250,39.99746037,0.10,1,0.22,15.14
17,116.69753331,39.88878815,0.10,1,0.47,15.07
18,116.23032221,40.39592922,0.07,1,0.56,29.88
19,116.24927979,40.30135474,0.12,1,0.42,14.77
20,116.33583220,40.67915544,0.07,1,0.73,16.70
21,116.66629838,40.25382359,0.13,1,0.61,13.40
22,115.85524940,40.33867320,0.10,1,0.43,16.29
23,116.08879124,40.53141744,0.08,1,0.35,14.61
24,116.21118057,39.84470669,0.06,1,0.60,4.21
25,115.94300111,40.49987122,0.12,1,0.62,15.31
26,116.76375871,40.51164318,0.12,0,0.45,14.24
27,117.24598811,39.89951370,0.09,1,0.65,13.44
28,116.11710956,40.58266533,0.10,0,0.59,16.02
29,116.52246747,40.39589100,0.11,0,0.53,15.11
30,116.97801884,40.37587130,0.14,1,0.35,12.94
31,116.40885529,40.39356559,0.11,0,0.41,13.52
32,116.20241757,39.83279079,0.12,1,0.60,30.13
33,116.73155530,39.94108871,0.07,1,0.62,4.38
34,116.43575978,39.84743399,0.06,1,0.72,14.66
35,115.81745658,40.83143606,0.05,1,0.43,31.36
36,116.87329504,40.68385175,0.10,1,0.44,14.78
37,116.52384795,39.90680734,0.09,1,0.57,14.05
38,117.19495831,40.59054823,0.06,1,0.43,13.19
39,116.60346823,40.57074339,0.09,0,0.71,16.00
40,116.76552578,40.72824925,0.13,0,0.65,5.00
41,117.01298866,40.25190485,0.16,1,0.64,14.80
42,115.66105487,40.24614528,0.13,1,0.61,4.10
43,116.68797040,40.19526754,0.10,1,0.31,15.11
44,115.90407226,40.34915459,0.13,1,0.36,15.15
45,116.55604281,40.12755870,0.15,1,0.70,14.74
46,116.49146793,40.19288170,0.16,1,0.50,16.83
47,115.89897583,40.07869038,0.07,1,0.55,15.91
48,116.83560548,40.15213143,0.05,1,0.47,14.74
49,116.73946508,40.44920854,0.14,0,0.68,12.80
50,116.66805402,40.29138552,0.02,1,0.49,4.41
51,116.17596387,39.99601860,0.10,1,0.68,14.19
52,116.09137095,40.50752302,0.15,1,0.33,15.36
53,115.41874975,40.37033909,0.03,1,0.60,14.74
54,116.19426267,40.24555101,0.11,1,0.54,15.11
55,116.06161179,40.77696723,0.17,1,0.67,4.48
56,115.91120793,40.30236071,0.09,1,0.45,14.78
57,116.51615439,40.48709048,0.13,1,0.53,14.91
58,116.40195224,39.89925753,0.06,1,0.58,30.05
59,116.79059002,40.78504413,0.04,0,0.62,4.78
60,116.90408280,40.00861278,0.09,1,0.73,14.93
61,116.67600737,40.35013556,0.13,1,0.60,13.97
62,116.22478590,40.09745502,0.16,1,0.54,15.07
63,116.52178897,40.02766636,0.12,1,0.56,14.73
64,116.39314291,40.06559557,0.07,1,0.66,15.09
65,116.10194667,40.05145131,0.10,0,0.39,4.50
66,116.77214050,39.82592518,0.10,1,0.87,15.03
67,116.55930043,40.60776280,0.13,1,0.68,13.49
68,116.27512313,40.17687707,0.06,1,0.54,15.86
69,116.06925725,40.27491958,0.13,1,0.66,15.22
70,116.88972327,40.11753124,0.08,0,0.46,30.44
71,115.47613032,39.90391901,0.05,1,0.51,4.05
72,117.08921467,40.05758120,0.11,0,0.30,15.74
73,116.50511390,40.38803606,0.04,1,0.70,15.98
74,117.12464869,40.30075943,0.16,1,0.50,16.30
75,117.46851650,39.59784946,0.09,1,0.51,13.26
76,115.97337923,40.26486826,0.11,1,0.47,4.57
77,116.40903082,39.71158794,0.13,0,0.29,3.96
78,116.10271275,40.06585146,0.09,1,0.55,13.73
79,116.42788943,40.08124355,0.13,1,0.52,14.86
80,117.05958391,39.78300465,0.10,1,0.47,15.44
