1,116.23617410,40.20453797,0.14,1,0.47,28.90
2,116.47030597,40.48244738,0.11,1,0.63,15.18
3,116.32450826,39.88250636,0.14,0,0.44,16.16
4,116.13213722,39.88223028,0.15,1,0.59,15.16
5,116.42954479,40.43071294,0.09,1,0.52,4.65
6,117.00606120,39.81137258,0.09,1,0.65,14.79
7,116.38966287,40.31624574,0.13,1,0.51,16.10
8,117.25373499,40.60334462,0.05,1,0.52,14.73
9,116.63449951,40.23303379,0.11,1,0.56,15.79
10,116.25427875,40.01049193,0.07,0,0.48,14.35
11,116.01595708,40.70366102,0.14,1,0.45,15.09
12,115.92532294,39.98107818,0.12,1,0.74,30.98
13,116.10893285,40.85050254,0.11,1,0.46,4.38
14,116.59342066,40.15004271,0.11,0,0.46,12.91
15,116.48640642,40.11515760,0.08,1,0.61,13.29
16,117.01872850,40.24734404,0.07,1,0.65,14.56
17,116.81519661,40.50130220,0.11,0,0.65,30.03
18,117.29155383,40.04270276,0.12,1,0.75,31.10
19,116.47139991,40.09862407,0.12,1,0.55,29.33
20,115.98813567,40.59367892,0.14,1,0.65,13.93
21,115.87404845,40.56224085,0.14,0,0.58,4.51
22,116.46931595,40.57188637,0.09,0,0.70,4.59
23,116.40517975,40.48440144,0.14,1,0.54,14.18
24,115.79434877,40.05073039,0.08,1,0.60,13.83
25,116.47869883,40.23011561,0.14,1,0.67,14.28
26,116.75900610,39.93621228,0.07,1,0.60,15.00
27,115.80459539,40.01536230,0.11,1,0.38,14.86
28,116.18889655,40.04101516,0.10,1,0.34,16.58
29,116.39777939,40.05042856,0.05,1,0.51,16.48
30,117.23003903,39.51844333,0.12,1,0.57,16.51
31,116.23131944,40.95945251,0.01,1,0.46,14.80
32,116.00840933,40.32276632,0.07,1,0.77,16.37
33,115.91555266,41.02644774,0.08,1,0.49,4.19
34,116.66719840,40.16702740,0.09,0,0.47,15.40
35,116.86105447,40.17519474,0.06,1,0.55,15.20
36,116.96946207,40.62364405,0.14,1,0.48,14.29
37,116.87059130,40.06016010,0.08,1,0.57,16.89
38,116.46297009,40.49033507,0.07,0,0.65,14.52
39,116.68838880,39.98168493,0.15,1,0.58,15.19
40,116.12060821,39.94318576,0.06,1,0.54,16.00
41,116.01226027,40.99280217,0.15,1,0.83,14.27
42,115.83916222,40.18301433,0.11,1,0.59,14.45
43,116.70037886,39.68016912,0.12,1,0.85,14.21
44,116.31630359,40.36890334,0.12,1,0.45,14.39
45,116.24550161,40.09934578,0.14,1,0.34,4.33
46,116.40580003,40.29141709,0.13,1,0.51,14.07
47,117.14917996,39.96866604,0.09,1,0.43,26.73
48,116.34982917,40.35812835,0.10,1,0.39,16.06
49,115.79536436,40.02792424,0.09,1,0.39,14.53
50,116.65419036,39.89756211,0.15,0,0.65,4.40
51,116.49552458,40.75698624,0.10,1,0.56,13.82
52,116.68013615,40.22788357,0.15,1,0.47,26.63
53,116.71739942,39.80597877,0.12,1,0.44,15.82
54,116.42427948,39.79505901,0.11,1,0.56,15.61
55,116.37330914,39.70881929,0.08,1,0.61,15.73
56,116.88330763,40.38003218,0.14,1,0.68,15.53
57,116.36160519,40.04858179,0.14,1,0.60,14.64
58,116.05868910,40.29717159,0.07,1,0.67,16.55
59,116.34034452,40.48973947,0.05,1,0.45,4.33
60,116.67878523,40.82544175,0.07,0,0.48,4.48
61,116.84422598,39.68568125,0.12,1,0.41,15.47
62,116.74411084,40.26361469,0.10,1,0.68,15.02
63,116.83800878,40.48965226,0.11,0,0.56,15.32
64,115.75940833,40.69245356,0.05,0,0.81,16.37
65,116.03904431,40.21775601,0.12,0,0.43,14.40
66,115.93850786,39.81145782,0.10,0,0.64,31.68
67,115.65592911,40.37272352,0.10,0,0.63,4.69
68,115.99925202,39.98159241,0.13,1,0.64,30.49
69,115.92861177,40.40780865,0.08,1,0.57,4.16
70,116.75329452,40.40077792,0.09,1,0.58,14.23
71,116.39315238,40.47935592,0.14,1,0.47,4.57
72,116.15102429,40.97777852,0.04,1,0.54,14.54
73,116.28395217,40.88432171,0.13,0,0.52,4.72
74,116.64577601,40.21492491,0.09,1,0.66,15.17
75,116.12379813,39.98715253,0.06,1,0.61,15.34
76,116.31594649,39.86409027,0.12,0,0.37,14.77
77,116.62280768,39.42753389,0.14,0,0.44,4.73
78,116.76406770,39.78600668,0.05,1,0.72,13.90
79,116.69083057,40.09112797,0.11,0,0.62,15.91
80,116.31553009,40.39092870,0.07,1,0.59,16.17
81,116.70948953,40.12858452,0.07,1,0.65,15.69
82,116.96752400,40.55805715,0.07,0,0.62,4.68
83,116.90464973,40.34731068,0.13,1,0.77,15.38
84,117.14026723,40.17834452,0.12,1,0.64,14.47
85,116.49174136,40.40403526,0.09,1,0.50,14.96
86,117.31151554,40.43672906,0.11,1,0.46,33.13
87,117.31084686,40.07559170,0.10,1,0.67,15.29
88,116.33749324,40.54270110,0.20,1,0.58,15.95
89,116.37060024,39.96309474,0.04,1,0.50,14.59
90,116.39993087,40.22080168,0.08,1,0.64,16.41
91,115.85557947,39.96428035,0.12,0,0.45,14.85
92,116.00879190,40.12460919,0.04,1,0.63,15.97
93,117.13875846,39.86339334,0.11,1,0.40,13.23
94,117.16439087,40.00659326,0.11,1,0.50,28.72
95,115.59367353,40.23951914,0.09,1,0.87,4.21
96,116.04881098,40.31275705,0.05,1,0.66,15.74
97,116.03210066,39.77361140,0.08,0,0.50,4.84
98,116.47374693,40.04783679,0.03,0,0.31,17.45
