1,116.79020768,40.51911170,0.16,0,0.65,12.56
2,116.69936252,40.05169680,0.04,1,0.68,31.13
3,116.53984432,40.47618488,0.16,0,0.49,15.26
4,116.61055023,40.24892979,0.10,1,0.33,15.33
5,116.55039881,40.18930997,0.14,1,0.61,16.26
6,116.93163549,40.33673989,0.07,0,0.47,34.16
7,117.05926707,40.58274866,0.11,0,0.69,28.06
8,116.57084879,40.43997451,0.10,0,0.36,15.21
9,116.91731882,40.28288878,0.09,1,0.94,16.80
10,117.04154294,40.50387881,0.08,1,0.55,32.07
11,116.73485671,40.48146973,0.07,1,0.58,31.36
12,116.97018855,40.49353549,0.12,1,0.54,14.13
13,117.07428726,40.47482850,0.07,0,0.59,15.77
14,116.60405273,40.43562329,0.05,1,0.34,14.86
15,116.95055316,40.14247895,0.08,1,0.49,28.52
16,116.68825916,40.11514804,0.05,1,0.57,32.10
17,116.77865591,40.13567526,0.09,0,0.48,14.10
18,116.83968155,40.12737145,0.06,1,0.52,13.96
19,117.09009940,40.52823904,0.03,1,0.58,4.72
20,116.95121996,40.12931106,0.09,1,0.44,14.22
21,116.94680716,40.15404372,0.10,1,0.44,17.05
22,116.75650072,40.11843929,0.11,1,0.56,14.30
23,117.11196816,40.68101459,0.12,0,0.53,30.31
24,116.72713195,39.91583454,0.09,1,0.55,13.87
25,116.91004788,40.17464331,0.11,1,0.62,15.81
26,116.63010623,39.92132277,0.09,1,0.36,14.52
27,116.82121053,40.07217536,0.11,1,0.60,13.88
28,116.95768338,40.12096216,0.09,1,0.46,15.50
29,117.02893282,40.14016044,0.09,0,0.45,14.20
30,116.69324647,39.76162196,0.12,1,0.51,15.14
31,116.60526347,40.53250879,0.09,0,0.70,15.61
32,117.03886629,40.17298311,0.08,1,0.42,4.64
33,117.05443638,40.17431658,0.10,0,0.73,13.66
34,116.76872696,40.27828081,0.12,1,0.51,14.51
35,116.56653270,40.25541576,0.07,1,0.63,14.42
36,116.96587828,40.45027081,0.12,0,0.42,32.55
37,116.85357175,40.11123301,0.07,0,0.54,15.41
38,117.07392204,40.12931958,0.08,1,0.46,4.29
39,116.78880951,40.12295980,0.06,1,0.75,15.00
40,116.48660798,40.14433756,0.09,1,0.37,15.73
41,116.82663101,40.12782262,0.07,1,0.56,15.58
42,116.99780908,40.51927442,0.15,1,0.60,14.09
43,117.15268525,40.33132697,0.04,1,0.75,15.61
44,117.02201554,40.11560023,0.09,1,0.70,15.38
45,116.96090499,40.20450818,0.05,1,0.59,15.44
46,116.77794315,40.10988813,0.07,1,0.53,16.06
47,116.99295493,40.12120033,0.10,0,0.66,15.46
48,116.90126848,40.59941823,0.10,1,0.45,32.14
49,116.99519340,40.15431724,0.10,1,0.75,15.44
50,116.80408344,40.07228717,0.08,1,0.71,16.26
51,117.03621852,40.29005268,0.14,0,0.36,16.00
52,117.01825492,40.08406571,0.07,1,0.41,16.54
53,117.36741980,40.61247682,0.05,1,0.31,14.68
54,117.05684704,40.53019766,0.13,1,0.54,15.13
55,117.10686726,40.43048160,0.08,0,0.73,15.10
56,116.81344143,40.64272479,0.04,0,0.41,15.03
57,117.00100285,40.67907579,0.10,0,0.72,15.48
58,116.56045902,40.76376841,0.15,1,0.50,14.35
59,116.47672555,40.66576994,0.15,1,0.47,14.54
60,117.03869564,40.47128462,0.11,1,0.50,16.75
61,116.88606455,40.63264448,0.12,1,0.44,5.03
62,116.57154826,40.75784150,0.09,1,0.81,4.76
63,115.49823688,40.95277371,0.09,0,0.36,14.56
64,116.55477460,40.13103806,0.05,1,0.41,4.54
65,116.46853483,40.64391986,0.12,1,0.65,14.99
66,117.26674930,40.46250137,0.07,1,0.68,15.51
67,117.12026319,40.12124139,0.13,1,0.55,14.52
68,117.11892732,40.59489845,0.14,1,0.40,13.79
69,116.80348567,40.60036427,0.12,1,0.69,14.49
70,116.47742885,40.18290701,0.02,1,0.59,29.13
71,116.39590083,40.13944418,0.09,1,0.43,4.16
72,116.77265461,40.53850585,0.08,1,0.46,14.80
73,117.16735634,40.64623570,0.12,1,0.79,4.73
74,117.25829636,40.41796643,0.09,1,0.41,15.57
75,117.01809156,40.53576928,0.14,1,0.43,16.09
76,116.76007315,39.94680032,0.07,0,0.67,13.97
77,117.00348812,40.13897955,0.09,1,0.31,15.55
78,116.87606217,40.53724936,0.07,0,0.54,13.85
79,116.36081848,39.91934210,0.11,1,0.22,4.30
80,117.04655943,40.48520905,0.12,1,0.57,17.32
81,117.15638204,40.70758862,0.10,1,0.58,13.16
82,116.93320339,39.75078480,0.08,1,0.50,13.46
83,116.27967061,40.14482378,0.10,1,0.80,14.36
84,117.06641433,40.44473052,0.07,0,0.37,15.20
85,116.82614659,40.61561098,0.09,1,0.53,16.76
86,116.44447105,39.73423801,0.08,1,0.80,16.67
87,116.31434039,39.96546223,0.19,1,0.64,14.95
88,117.23869844,40.53219947,0.07,1,0.76,16.75
89,117.32461749,40.69904359,0.08,1,0.42,14.46
90,116.52998275,40.97827336,0.16,1,0.66,31.30
91,116.43241190,39.86052957,0.03,1,0.56,4.46
92,116.47559682,39.84107617,0.09,1,0.48,16.00
93,116.61135795,40.38951540,0.10,1,0.43,14.23
94,117.09348023,40.53255872,0.07,1,0.71,31.22
95,117.04805548,40.63703486,0.14,1,0.82,14.98
96,116.44314499,40.45550914,0.07,0,0.63,15.95
97,116.81441322,40.39974495,0.08,1,0.61,15.13
98,116.99376676,40.14660951,0.11,0,0.57,4.89
99,116.81573688,40.58723980,0.13,1,0.53,4.26
100,117.32745937,40.58254776,0.11,1,0.49,13.44
101,115.43445539,40.44660854,0.11,1,0.50,15.22
102,116.80544247,40.48042876,0.10,1,0.57,28.43
103,115.48275870,40.46884062,0.13,1,0.44,28.39
104,116.93737910,40.39895052,0.08,1,0.57,15.44
105,115.43419866,40.57289472,0.10,0,0.72,14.67
106,116.88433612,40.43410819,0.09,0,0.37,14.68
107,116.90416557,40.49586985,0.06,0,0.20,15.53
108,117.33763965,40.55721011,0.14,0,0.48,15.89
109,116.80365826,40.63752571,0.11,1,0.59,31.61
110,116.65169715,39.85990031,0.12,1,0.64,15.33
111,116.78163723,40.61634119,0.04,1,0.60,14.17
112,115.51823174,40.60166793,0.12,0,0.63,14.62
113,116.95269035,40.29723082,0.10,0,0.66,28.34
114,116.77809089,40.25114558,0.12,1,0.78,14.83
115,116.85564491,40.22278848,0.12,1,0.46,15.20
116,116.86933000,39.82545507,0.09,1,0.60,4.75
117,115.46751041,40.57236477,0.03,1,0.59,15.05
118,115.56015050,40.66428942,0.05,1,0.35,28.75
119,117.07532942,40.08286113,0.11,0,0.67,14.31
120,116.80412298,40.64827686,0.13,0,0.51,15.35
121,116.96445889,40.57296195,0.16,0,0.67,4.53
122,117.03869182,40.57068711,0.08,1,0.75,4.85
123,117.07172462,40.61061112,0.12,1,0.50,13.87
124,116.94475529,40.66641229,0.05,1,0.44,4.14
125,116.83636791,40.47183953,0.13,1,0.63,14.31
126,117.04432237,40.12425849,0.11,1,0.60,4.58
127,116.90317251,40.68422947,0.13,0,0.28,4.05
128,117.09336882,40.62432990,0.07,1,0.62,14.05
129,116.94381858,40.45184012,0.10,1,0.64,4.87
130,116.95641296,40.53438751,0.16,0,0.80,14.12
131,117.02421878,40.70141946,0.12,1,0.65,30.35
132,116.94795226,39.73632331,0.13,1,0.58,13.72
133,115.63654280,40.05940231,0.16,1,0.58,13.61
134,117.04551037,40.52713767,0.07,0,0.56,32.05
135,116.90551720,40.58010095,0.11,1,0.33,12.87
136,116.85109429,40.38468104,0.12,1,0.62,14.30
137,116.96012140,40.14603802,0.10,1,0.72,13.78
138,116.99270745,40.57480054,0.15,1,0.71,13.37
139,117.25334175,40.62942320,0.16,1,0.76,15.48
140,116.53428755,40.10303674,0.06,1,0.53,15.76
141,117.15435918,40.63336552,0.11,1,0.59,15.44
142,116.84156177,40.35729671,0.10,1,0.31,15.16
143,117.17665802,40.69082700,0.11,1,0.64,16.31
144,116.99619719,40.16318205,0.12,1,0.55,4.66
145,115.53247302,40.65357994,0.13,1,0.50,27.98
146,117.04041226,39.72564691,0.07,1,0.55,17.35
147,116.52471115,41.05023239,0.13,1,0.17,16.67
148,117.33294435,40.69865962,0.12,1,0.53,16.49
149,116.43720584,39.84431631,0.05,1,0.72,4.45
150,116.55239766,39.83196169,0.02,1,0.68,15.73
151,116.49963020,39.81364266,0.09,1,0.70,17.12
152,116.54171728,39.75697217,0.09,1,0.39,14.24
153,116.94766345,40.34288219,0.15,0,0.51,12.82
154,116.35422919,39.83431138,0.10,1,0.44,15.35
155,116.49556883,40.82999747,0.10,1,0.31,14.52
156,116.42171791,39.75229077,0.10,1,0.62,4.14
