1,3.00,116.52845444,40.35868513,0,74.7,79.4
2,3.00,116.72183600,40.09731838,1,83.7,78.6
3,5.00,116.66883356,40.30105497,0,83.1,100.4
4,7.00,116.95046372,40.22396457,1,75.6,106.5
5,8.00,115.48984508,40.99336805,1,110.7,104.6
6,8.00,116.56631847,40.28082535,1,116.7,94.0
7,11.00,116.91336202,40.56668129,1,92.7,88.3
8,13.00,116.51792121,40.38960261,1,83.7,81.8
9,15.00,117.05817788,40.46729195,1,108.3,99.7
10,22.00,116.83916396,40.54232765,1,72.3,114.7
11,23.00,116.73012572,40.10308220,0,89.7,77.2
12,24.00,116.72818892,40.25461362,1,101.2,63.1
13,24.00,116.91426403,40.56599729,1,107.8,79.8
14,26.00,116.89297460,40.31636938,1,90.5,95.0
15,27.00,116.52108308,40.37712815,0,57.6,78.8
16,27.00,117.02723084,40.53645650,1,79.2,91.8
17,27.00,116.49330512,40.38217243,1,95.1,87.6
18,28.00,116.86314994,40.41386558,1,125.3,84.1
19,28.00,117.02751236,40.53626210,0,109.6,93.3
20,30.00,117.01981880,40.52102802,1,100.5,115.7
21,39.00,116.79895213,40.17893031,0,105.2,107.5
22,42.00,117.03910076,40.56444065,1,66.4,111.0
23,46.00,117.02316572,40.52530617,1,79.9,72.9
24,46.00,116.73590804,40.11043565,1,71.4,97.5
25,55.00,116.65856924,40.37218005,1,95.8,78.0
26,55.00,116.55677276,40.48703233,1,118.8,104.2
27,57.00,116.83312522,40.60549246,0,105.2,92.0
28,59.00,117.01412622,40.51333243,1,96.0,89.8
29,63.00,115.49307572,40.78681197,1,115.9,101.2
30,65.00,117.08752540,40.47531800,0,86.0,78.5
31,66.00,117.01633933,40.52894506,0,77.5,85.8
32,66.00,116.72024588,40.48384362,1,99.9,79.2
33,69.00,117.02316644,40.52531360,1,80.7,86.5
34,72.00,117.35380657,40.57802840,0,76.2,87.5
35,73.00,116.90027504,40.44180193,1,87.1,105.4
36,73.00,116.51642216,40.40105893,0,70.7,94.7
37,75.00,116.51173820,40.37610215,0,94.3,85.9
38,77.00,116.62903368,40.29297892,1,92.1,69.3
39,79.00,117.12856256,40.13541132,1,104.6,81.7
40,81.00,116.50685120,40.40812550,1,108.8,92.8
41,86.00,117.02401496,40.53527660,1,118.9,101.2
42,93.00,116.64425804,40.50661057,1,85.2,83.6
43,94.00,116.41498928,40.29707787,1,96.0,86.8
44,97.00,116.69013908,40.11182412,0,102.5,87.8
45,105.00,116.66883356,40.30105497,1,97.9,94.5
46,106.00,116.93640248,40.15027077,1,89.8,78.1
47,109.00,116.51025968,40.43599355,0,79.3,89.3
48,109.00,116.51316671,40.38494621,0,75.7,91.3
49,110.00,116.69014016,40.11183897,1,80.4,91.5
50,117.00,116.67103712,40.35761457,1,91.9,97.7
51,119.00,116.56770092,40.26617030,1,75.0,81.3
52,120.00,116.51305076,40.37741165,1,114.6,99.6
53,121.00,116.59194836,40.09036182,1,87.7,91.8
54,123.00,116.42369696,40.29540658,1,70.0,91.9
55,136.00,116.69013368,40.11185653,1,88.0,98.0
56,139.00,117.02083148,40.52713205,1,94.4,106.9
57,140.00,116.51168204,40.41790490,1,76.7,95.7
58,142.00,116.50514048,40.17616715,1,73.5,89.6
59,148.00,116.50960340,39.86670125,0,96.4,97.2
60,151.00,117.02227688,40.49591802,1,96.5,101.8
61,153.00,116.88268868,40.31552292,1,59.3,77.5
